EXPERIMENT,RUN,year,soil,AFCON
017_AAAI,15,2017,Dothan Soil,2.89
017_AAAI,16,2017,Dothan Soil,0
017_AAAI,17,2017,Dothan Soil,0
017_AAAI,18,2017,Dothan Soil,8.45
017_AAAI,19,2017,Dothan Soil,0.07
017_AAAI,20,2017,Dothan Soil,0
017_AAAI,21,2017,Dothan Soil,0
017_AAAI,22,2017,Dothan Soil,0.06
017_AAAI,23,2017,Dothan Soil,0
017_AAAI,24,2017,Dothan Soil,0
017_AAAI,25,2017,Dothan Soil,0.66
017_AAAI,26,2017,Dothan Soil,0
017_AAAI,27,2017,Dothan Soil,0
017_AAAI,28,2017,Dothan Soil,5.51
017_AAAI,29,2017,Dothan Soil,0.02
017_AAAI,30,2017,Dothan Soil,0
017_AAAI,31,2017,Dothan Soil,6.51
017_AAAI,32,2017,Dothan Soil,0.07
017_AAAI,33,2017,Dothan Soil,0
017_AAAI,34,2017,Dothan Soil,0
017_AAAI,35,2017,Dothan Soil,0.06
017_AAAI,36,2017,Dothan Soil,0
017_AAAI,37,2017,Dothan Soil,0
017_AAAI,38,2017,Dothan Soil,1.99
017_AAAI,39,2017,Dothan Soil,0.02
017_AAAI,40,2017,Dothan Soil,0
017_AAAK,1,2017,Dothan Soil,0.55
017_AAAK,2,2017,Dothan Soil,0.13
017_AAAK,3,2017,Dothan Soil,0
017_AAAK,4,2017,Dothan Soil,0
017_AAAK,5,2017,Dothan Soil,0.52
017_AAAK,6,2017,Dothan Soil,0
017_AAAK,7,2017,Dothan Soil,0
017_AAAK,8,2017,Dothan Soil,0.55
017_AAAK,9,2017,Dothan Soil,0.05
017_AAAK,10,2017,Dothan Soil,0
017_AAAK,11,2017,Dothan Soil,0
017_AAAK,12,2017,Dothan Soil,0.13
017_AAAK,13,2017,Dothan Soil,0
017_AAAK,14,2017,Dothan Soil,0
017_AAAK,15,2017,Dothan Soil,0.5
017_AAAK,16,2017,Dothan Soil,0
017_AAAK,17,2017,Dothan Soil,0
017_AAAK,18,2017,Dothan Soil,0.53
017_AAAK,19,2017,Dothan Soil,0.04
017_AAAK,20,2017,Dothan Soil,0
017_AAAK,21,2017,Dothan Soil,0
017_AAAK,22,2017,Dothan Soil,0.01
017_AAAK,23,2017,Dothan Soil,0
017_AAAK,24,2017,Dothan Soil,0
017_AAAK,25,2017,Dothan Soil,0.19
017_AAAK,26,2017,Dothan Soil,0
017_AAAK,27,2017,Dothan Soil,0
017_AAAK,28,2017,Dothan Soil,0.28
017_AAAK,29,2017,Dothan Soil,0
017_AAAK,30,2017,Dothan Soil,0
017_AAAK,31,2017,Dothan Soil,0.86
017_AAAK,32,2017,Dothan Soil,0.02
017_AAAK,33,2017,Dothan Soil,0
017_AAAK,34,2017,Dothan Soil,0
017_AAAK,35,2017,Dothan Soil,0.48
017_AAAK,36,2017,Dothan Soil,0
017_AAAK,37,2017,Dothan Soil,0
017_AAAK,38,2017,Dothan Soil,0.64
017_AAAK,39,2017,Dothan Soil,0
017_AAAK,40,2017,Dothan Soil,0
017_AAAL,1,2017,Dothan Soil,159.1
017_AAAL,2,2017,Dothan Soil,1.1
017_AAAL,3,2017,Dothan Soil,0.01
017_AAAL,4,2017,Dothan Soil,0
017_AAAL,5,2017,Dothan Soil,4.59
017_AAAL,6,2017,Dothan Soil,0
017_AAAL,7,2017,Dothan Soil,0
017_AAAL,8,2017,Dothan Soil,9.65
017_AAAL,9,2017,Dothan Soil,0.02
017_AAAL,10,2017,Dothan Soil,0
017_AAAL,11,2017,Dothan Soil,0
017_AAAL,12,2017,Dothan Soil,1.61
017_AAAL,13,2017,Dothan Soil,0
017_AAAL,14,2017,Dothan Soil,0
017_AAAL,15,2017,Dothan Soil,4.68
017_AAAL,16,2017,Dothan Soil,0.01
017_AAAL,17,2017,Dothan Soil,0
017_AAAL,18,2017,Dothan Soil,9.43
017_AAAL,19,2017,Dothan Soil,0.02
017_AAAL,20,2017,Dothan Soil,0
017_AAAL,21,2017,Dothan Soil,0
017_AAAL,22,2017,Dothan Soil,1.01
017_AAAL,23,2017,Dothan Soil,0
017_AAAL,24,2017,Dothan Soil,0
017_AAAL,25,2017,Dothan Soil,5.03
017_AAAL,26,2017,Dothan Soil,0.01
017_AAAL,27,2017,Dothan Soil,0
017_AAAL,28,2017,Dothan Soil,4.82
017_AAAL,29,2017,Dothan Soil,0.06
017_AAAL,30,2017,Dothan Soil,0
017_AAAL,31,2017,Dothan Soil,77.8
017_AAAL,32,2017,Dothan Soil,0.28
017_AAAL,33,2017,Dothan Soil,0
017_AAAL,34,2017,Dothan Soil,0
017_AAAL,35,2017,Dothan Soil,1.25
017_AAAL,36,2017,Dothan Soil,0
017_AAAL,37,2017,Dothan Soil,0
017_AAAL,38,2017,Dothan Soil,1.12
017_AAAL,39,2017,Dothan Soil,0
017_AAAL,40,2017,Dothan Soil,0
017_AAAM,1,2017,Dothan Soil,79.17
017_AAAM,2,2017,Dothan Soil,1.83
017_AAAM,3,2017,Dothan Soil,0
017_AAAM,4,2017,Dothan Soil,0
017_AAAM,5,2017,Dothan Soil,3.88
017_AAAM,6,2017,Dothan Soil,0.01
017_AAAM,7,2017,Dothan Soil,0
017_AAAM,8,2017,Dothan Soil,13.8
017_AAAM,9,2017,Dothan Soil,0.01
017_AAAM,10,2017,Dothan Soil,0
017_AAAM,11,2017,Dothan Soil,0
017_AAAM,12,2017,Dothan Soil,1.71
017_AAAM,13,2017,Dothan Soil,0
017_AAAM,14,2017,Dothan Soil,0
017_AAAM,15,2017,Dothan Soil,3.74
017_AAAM,16,2017,Dothan Soil,0.01
017_AAAM,17,2017,Dothan Soil,0
017_AAAM,18,2017,Dothan Soil,13.04
017_AAAM,19,2017,Dothan Soil,0.01
017_AAAM,20,2017,Dothan Soil,0
017_AAAM,21,2017,Dothan Soil,0
017_AAAM,22,2017,Dothan Soil,1.22
017_AAAM,23,2017,Dothan Soil,0
017_AAAM,24,2017,Dothan Soil,0
017_AAAM,25,2017,Dothan Soil,2.47
017_AAAM,26,2017,Dothan Soil,0.01
017_AAAM,27,2017,Dothan Soil,0
017_AAAM,28,2017,Dothan Soil,7.51
017_AAAM,29,2017,Dothan Soil,0.02
017_AAAM,30,2017,Dothan Soil,0
017_AAAM,31,2017,Dothan Soil,41.62
017_AAAM,32,2017,Dothan Soil,0.11
017_AAAM,33,2017,Dothan Soil,0
017_AAAM,34,2017,Dothan Soil,0
017_AAAM,35,2017,Dothan Soil,1.38
017_AAAM,36,2017,Dothan Soil,0
017_AAAM,37,2017,Dothan Soil,0
017_AAAM,38,2017,Dothan Soil,0.9
017_AAAM,39,2017,Dothan Soil,0.02
017_AAAM,40,2017,Dothan Soil,0
017_AAAR,1,2017,Dothan Soil,68.14
017_AAAR,2,2017,Dothan Soil,1.07
017_AAAR,3,2017,Dothan Soil,0
017_AAAR,4,2017,Dothan Soil,0
017_AAAR,5,2017,Dothan Soil,1.2
017_AAAR,6,2017,Dothan Soil,0
017_AAAR,7,2017,Dothan Soil,0
017_AAAR,8,2017,Dothan Soil,3.91
017_AAAR,9,2017,Dothan Soil,0
017_AAAR,10,2017,Dothan Soil,0
017_AAAR,11,2017,Dothan Soil,0
017_AAAR,12,2017,Dothan Soil,1.54
017_AAAR,13,2017,Dothan Soil,0
017_AAAR,14,2017,Dothan Soil,0
017_AAAR,15,2017,Dothan Soil,1.88
017_AAAR,16,2017,Dothan Soil,0
017_AAAR,17,2017,Dothan Soil,0
017_AAAR,18,2017,Dothan Soil,5.91
017_AAAR,19,2017,Dothan Soil,0.01
017_AAAR,20,2017,Dothan Soil,0
017_AAAR,21,2017,Dothan Soil,0
017_AAAR,22,2017,Dothan Soil,1.34
017_AAAR,23,2017,Dothan Soil,0
017_AAAR,24,2017,Dothan Soil,0
017_AAAR,25,2017,Dothan Soil,1.82
017_AAAR,26,2017,Dothan Soil,0
017_AAAR,27,2017,Dothan Soil,0
017_AAAR,28,2017,Dothan Soil,5.86
017_AAAR,29,2017,Dothan Soil,0.01
017_AAAR,30,2017,Dothan Soil,0
017_AAAR,31,2017,Dothan Soil,102.86
017_AAAR,32,2017,Dothan Soil,1.14
017_AAAR,33,2017,Dothan Soil,0
017_AAAR,34,2017,Dothan Soil,0
017_AAAR,35,2017,Dothan Soil,1.76
017_AAAR,36,2017,Dothan Soil,0
017_AAAR,37,2017,Dothan Soil,0
017_AAAR,38,2017,Dothan Soil,5.6
017_AAAR,39,2017,Dothan Soil,0
017_AAAR,40,2017,Dothan Soil,0
017_AAAT,1,2017,Dothan Soil,29.57
017_AAAT,2,2017,Dothan Soil,0.2
017_AAAT,3,2017,Dothan Soil,0
017_AAAT,4,2017,Dothan Soil,0
017_AAAT,5,2017,Dothan Soil,3.92
017_AAAT,6,2017,Dothan Soil,0
017_AAAT,7,2017,Dothan Soil,0
017_AAAT,8,2017,Dothan Soil,5.68
017_AAAT,9,2017,Dothan Soil,0.02
017_AAAT,10,2017,Dothan Soil,0
017_AAAT,11,2017,Dothan Soil,0
017_AAAT,12,2017,Dothan Soil,0.17
017_AAAT,13,2017,Dothan Soil,0
017_AAAT,14,2017,Dothan Soil,0
017_AAAT,15,2017,Dothan Soil,3.54
017_AAAT,16,2017,Dothan Soil,0
017_AAAT,17,2017,Dothan Soil,0
017_AAAT,18,2017,Dothan Soil,4.94
017_AAAT,19,2017,Dothan Soil,0.02
017_AAAT,20,2017,Dothan Soil,0
017_AAAT,21,2017,Dothan Soil,0
017_AAAT,22,2017,Dothan Soil,0.07
017_AAAT,23,2017,Dothan Soil,0
017_AAAT,24,2017,Dothan Soil,0
017_AAAT,25,2017,Dothan Soil,0.85
017_AAAT,26,2017,Dothan Soil,0
017_AAAT,27,2017,Dothan Soil,0
017_AAAT,28,2017,Dothan Soil,0.97
017_AAAT,29,2017,Dothan Soil,0
017_AAAT,30,2017,Dothan Soil,0
017_AAAT,31,2017,Dothan Soil,20.42
017_AAAT,32,2017,Dothan Soil,0.1
017_AAAT,33,2017,Dothan Soil,0
017_AAAT,34,2017,Dothan Soil,0
017_AAAT,35,2017,Dothan Soil,0.88
017_AAAT,36,2017,Dothan Soil,0
017_AAAT,37,2017,Dothan Soil,0
017_AAAT,38,2017,Dothan Soil,1.52
017_AAAT,39,2017,Dothan Soil,0
017_AAAT,40,2017,Dothan Soil,0
017_AAAV,1,2017,Dothan Soil,2.31
017_AAAV,2,2017,Dothan Soil,0.1
017_AAAV,3,2017,Dothan Soil,0
017_AAAV,4,2017,Dothan Soil,0
017_AAAV,5,2017,Dothan Soil,0.44
017_AAAV,6,2017,Dothan Soil,0
017_AAAV,7,2017,Dothan Soil,0
017_AAAV,8,2017,Dothan Soil,2.11
017_AAAV,9,2017,Dothan Soil,0.02
017_AAAV,10,2017,Dothan Soil,0
017_AAAV,11,2017,Dothan Soil,0
017_AAAV,12,2017,Dothan Soil,0.12
017_AAAV,13,2017,Dothan Soil,0
017_AAAV,14,2017,Dothan Soil,0
017_AAAV,15,2017,Dothan Soil,0.52
017_AAAV,16,2017,Dothan Soil,0
017_AAAV,17,2017,Dothan Soil,0
017_AAAV,18,2017,Dothan Soil,2.32
017_AAAV,19,2017,Dothan Soil,0.02
017_AAAV,20,2017,Dothan Soil,0
017_AAAV,21,2017,Dothan Soil,0
017_AAAV,22,2017,Dothan Soil,0.05
017_AAAV,23,2017,Dothan Soil,0
017_AAAV,24,2017,Dothan Soil,0
017_AAAV,25,2017,Dothan Soil,0.53
017_AAAV,26,2017,Dothan Soil,0
017_AAAV,27,2017,Dothan Soil,0
017_AAAV,28,2017,Dothan Soil,1.71
017_AAAV,29,2017,Dothan Soil,0
017_AAAV,30,2017,Dothan Soil,0
017_AAAV,31,2017,Dothan Soil,10.76
017_AAAV,32,2017,Dothan Soil,0.12
017_AAAV,33,2017,Dothan Soil,0
017_AAAV,34,2017,Dothan Soil,0
017_AAAV,35,2017,Dothan Soil,1.23
017_AAAV,36,2017,Dothan Soil,0
017_AAAV,37,2017,Dothan Soil,0
017_AAAV,38,2017,Dothan Soil,1.91
017_AAAV,39,2017,Dothan Soil,0
017_AAAV,40,2017,Dothan Soil,0
017_AABB,1,2017,Dothan Soil,43.98
017_AABB,2,2017,Dothan Soil,0.52
017_AABB,3,2017,Dothan Soil,0
017_AABB,4,2017,Dothan Soil,0
017_AABB,5,2017,Dothan Soil,2.91
017_AABB,6,2017,Dothan Soil,0
017_AABB,7,2017,Dothan Soil,0
017_AABB,8,2017,Dothan Soil,3.95
017_AABB,9,2017,Dothan Soil,0.06
017_AABB,10,2017,Dothan Soil,0
017_AABB,11,2017,Dothan Soil,0
017_AABB,12,2017,Dothan Soil,0.19
017_AABB,13,2017,Dothan Soil,0
017_AABB,14,2017,Dothan Soil,0
017_AABB,15,2017,Dothan Soil,0.83
017_AABB,16,2017,Dothan Soil,0
017_AABB,17,2017,Dothan Soil,0
017_AABB,18,2017,Dothan Soil,2.09
017_AABB,19,2017,Dothan Soil,0.01
017_AABB,20,2017,Dothan Soil,0
017_AABB,21,2017,Dothan Soil,0
017_AABB,22,2017,Dothan Soil,0.12
017_AABB,23,2017,Dothan Soil,0
017_AABB,24,2017,Dothan Soil,0
017_AABB,25,2017,Dothan Soil,1.77
017_AABB,26,2017,Dothan Soil,0
017_AABB,27,2017,Dothan Soil,0
017_AABB,28,2017,Dothan Soil,2.06
017_AABB,29,2017,Dothan Soil,0
017_AABB,30,2017,Dothan Soil,0
017_AABB,31,2017,Dothan Soil,39.56
017_AABB,32,2017,Dothan Soil,0.1
017_AABB,33,2017,Dothan Soil,0
017_AABB,34,2017,Dothan Soil,0
017_AABB,35,2017,Dothan Soil,0.76
017_AABB,36,2017,Dothan Soil,0
017_AABB,37,2017,Dothan Soil,0
017_AABB,38,2017,Dothan Soil,4.96
017_AABB,39,2017,Dothan Soil,0
017_AABB,40,2017,Dothan Soil,0
017_AABC,1,2017,Dothan Soil,145.03
017_AABC,2,2017,Dothan Soil,2.72
017_AABC,3,2017,Dothan Soil,0
017_AABC,4,2017,Dothan Soil,0
017_AABC,5,2017,Dothan Soil,3.88
017_AABC,6,2017,Dothan Soil,0
017_AABC,7,2017,Dothan Soil,0
017_AABC,8,2017,Dothan Soil,10.03
017_AABC,9,2017,Dothan Soil,0.01
017_AABC,10,2017,Dothan Soil,0
017_AABC,11,2017,Dothan Soil,0
017_AABC,12,2017,Dothan Soil,1.98
017_AABC,13,2017,Dothan Soil,0
017_AABC,14,2017,Dothan Soil,0
017_AABC,15,2017,Dothan Soil,3.09
017_AABC,16,2017,Dothan Soil,0
017_AABC,17,2017,Dothan Soil,0
017_AABC,18,2017,Dothan Soil,6.45
017_AABC,19,2017,Dothan Soil,0.01
017_AABC,20,2017,Dothan Soil,0
017_AABC,21,2017,Dothan Soil,0
017_AABC,22,2017,Dothan Soil,2.14
017_AABC,23,2017,Dothan Soil,0
017_AABC,24,2017,Dothan Soil,0
017_AABC,25,2017,Dothan Soil,2.17
017_AABC,26,2017,Dothan Soil,0
017_AABC,27,2017,Dothan Soil,0
017_AABC,28,2017,Dothan Soil,3.98
017_AABC,29,2017,Dothan Soil,0
017_AABC,30,2017,Dothan Soil,0
017_AABC,31,2017,Dothan Soil,155.77
017_AABC,32,2017,Dothan Soil,2.69
017_AABC,33,2017,Dothan Soil,0
017_AABC,34,2017,Dothan Soil,0
017_AABC,35,2017,Dothan Soil,3.23
017_AABC,36,2017,Dothan Soil,0
017_AABC,37,2017,Dothan Soil,0
017_AABC,38,2017,Dothan Soil,6.56
017_AABC,39,2017,Dothan Soil,0
017_AABC,40,2017,Dothan Soil,0
018_AAAA,1,2018,Dothan Soil,48.65
018_AAAA,2,2018,Dothan Soil,0.8
018_AAAA,3,2018,Dothan Soil,0
018_AAAA,4,2018,Dothan Soil,0
018_AAAA,5,2018,Dothan Soil,0.58
018_AAAA,6,2018,Dothan Soil,0
018_AAAA,7,2018,Dothan Soil,0
018_AAAA,8,2018,Dothan Soil,3.11
018_AAAA,9,2018,Dothan Soil,0
018_AAAA,10,2018,Dothan Soil,0
018_AAAA,11,2018,Dothan Soil,0
018_AAAA,12,2018,Dothan Soil,0.47
018_AAAA,13,2018,Dothan Soil,0
018_AAAA,14,2018,Dothan Soil,0
018_AAAA,15,2018,Dothan Soil,0.7
018_AAAA,16,2018,Dothan Soil,0
018_AAAA,17,2018,Dothan Soil,0
018_AAAA,18,2018,Dothan Soil,3.35
018_AAAA,19,2018,Dothan Soil,0
018_AAAA,20,2018,Dothan Soil,0
018_AAAA,21,2018,Dothan Soil,0
018_AAAA,22,2018,Dothan Soil,0.84
018_AAAA,23,2018,Dothan Soil,0
018_AAAA,24,2018,Dothan Soil,0
018_AAAA,25,2018,Dothan Soil,0.69
018_AAAA,26,2018,Dothan Soil,0
018_AAAA,27,2018,Dothan Soil,0
018_AAAA,28,2018,Dothan Soil,3.8
018_AAAA,29,2018,Dothan Soil,0
018_AAAA,30,2018,Dothan Soil,0
018_AAAA,31,2018,Dothan Soil,60.86
018_AAAA,32,2018,Dothan Soil,1.06
018_AAAA,33,2018,Dothan Soil,0
018_AAAA,34,2018,Dothan Soil,0
018_AAAA,35,2018,Dothan Soil,0.86
018_AAAA,36,2018,Dothan Soil,0
018_AAAA,37,2018,Dothan Soil,0
018_AAAA,38,2018,Dothan Soil,5.09
018_AAAA,39,2018,Dothan Soil,0
018_AAAA,40,2018,Dothan Soil,0
018_AAAC,1,2018,Dothan Soil,79.53
018_AAAC,2,2018,Dothan Soil,2.76
018_AAAC,3,2018,Dothan Soil,0
018_AAAC,4,2018,Dothan Soil,0
018_AAAC,5,2018,Dothan Soil,1.59
018_AAAC,6,2018,Dothan Soil,0
018_AAAC,7,2018,Dothan Soil,0
018_AAAC,8,2018,Dothan Soil,4.01
018_AAAC,9,2018,Dothan Soil,0
018_AAAC,10,2018,Dothan Soil,0
018_AAAC,11,2018,Dothan Soil,0
018_AAAC,12,2018,Dothan Soil,3.25
018_AAAC,13,2018,Dothan Soil,0
018_AAAC,14,2018,Dothan Soil,0
018_AAAC,15,2018,Dothan Soil,2.77
018_AAAC,16,2018,Dothan Soil,0
018_AAAC,17,2018,Dothan Soil,0
018_AAAC,18,2018,Dothan Soil,6.48
018_AAAC,19,2018,Dothan Soil,0.01
018_AAAC,20,2018,Dothan Soil,0
018_AAAC,21,2018,Dothan Soil,0
018_AAAC,22,2018,Dothan Soil,2.91
018_AAAC,23,2018,Dothan Soil,0
018_AAAC,24,2018,Dothan Soil,0
018_AAAC,25,2018,Dothan Soil,1.67
018_AAAC,26,2018,Dothan Soil,0
018_AAAC,27,2018,Dothan Soil,0
018_AAAC,28,2018,Dothan Soil,7.75
018_AAAC,29,2018,Dothan Soil,0.01
018_AAAC,30,2018,Dothan Soil,0
018_AAAC,31,2018,Dothan Soil,136.48
018_AAAC,32,2018,Dothan Soil,3.13
018_AAAC,33,2018,Dothan Soil,0
018_AAAC,34,2018,Dothan Soil,0
018_AAAC,35,2018,Dothan Soil,5.79
018_AAAC,36,2018,Dothan Soil,0
018_AAAC,37,2018,Dothan Soil,0
018_AAAC,38,2018,Dothan Soil,7.04
018_AAAC,39,2018,Dothan Soil,0.02
018_AAAC,40,2018,Dothan Soil,0
018_AAAF,1,2018,Dothan Soil,10.25
018_AAAF,2,2018,Dothan Soil,0.32
018_AAAF,3,2018,Dothan Soil,0
018_AAAF,4,2018,Dothan Soil,0
018_AAAF,5,2018,Dothan Soil,0.99
018_AAAF,6,2018,Dothan Soil,0
018_AAAF,7,2018,Dothan Soil,0
018_AAAF,8,2018,Dothan Soil,5.56
018_AAAF,9,2018,Dothan Soil,0
018_AAAF,10,2018,Dothan Soil,0
018_AAAF,11,2018,Dothan Soil,0
018_AAAF,12,2018,Dothan Soil,0.43
018_AAAF,13,2018,Dothan Soil,0
018_AAAF,14,2018,Dothan Soil,0
018_AAAF,15,2018,Dothan Soil,1.04
018_AAAF,16,2018,Dothan Soil,0
018_AAAF,17,2018,Dothan Soil,0
018_AAAF,18,2018,Dothan Soil,5.69
018_AAAF,19,2018,Dothan Soil,0
018_AAAF,20,2018,Dothan Soil,0
018_AAAF,21,2018,Dothan Soil,0
018_AAAF,22,2018,Dothan Soil,0.52
018_AAAF,23,2018,Dothan Soil,0
018_AAAF,24,2018,Dothan Soil,0
018_AAAF,25,2018,Dothan Soil,1.4
018_AAAF,26,2018,Dothan Soil,0
018_AAAF,27,2018,Dothan Soil,0
018_AAAF,28,2018,Dothan Soil,6.63
018_AAAF,29,2018,Dothan Soil,0
018_AAAF,30,2018,Dothan Soil,0
018_AAAF,31,2018,Dothan Soil,18.89
018_AAAF,32,2018,Dothan Soil,0.54
018_AAAF,33,2018,Dothan Soil,0
018_AAAF,34,2018,Dothan Soil,0
018_AAAF,35,2018,Dothan Soil,1.53
018_AAAF,36,2018,Dothan Soil,0
018_AAAF,37,2018,Dothan Soil,0
018_AAAF,38,2018,Dothan Soil,7.05
018_AAAF,39,2018,Dothan Soil,0.01
018_AAAF,40,2018,Dothan Soil,0
018_AAAI,1,2018,Dothan Soil,3.67
018_AAAI,2,2018,Dothan Soil,0.31
018_AAAI,3,2018,Dothan Soil,0
018_AAAI,4,2018,Dothan Soil,0
018_AAAI,5,2018,Dothan Soil,0.94
018_AAAI,6,2018,Dothan Soil,0
018_AAAI,7,2018,Dothan Soil,0
018_AAAI,8,2018,Dothan Soil,3.53
018_AAAI,9,2018,Dothan Soil,0
018_AAAI,10,2018,Dothan Soil,0
018_AAAI,11,2018,Dothan Soil,0
018_AAAI,12,2018,Dothan Soil,0.55
018_AAAI,13,2018,Dothan Soil,0
018_AAAI,14,2018,Dothan Soil,0
018_AAAI,15,2018,Dothan Soil,2.35
018_AAAI,16,2018,Dothan Soil,0
018_AAAI,17,2018,Dothan Soil,0
018_AAAI,18,2018,Dothan Soil,4.87
018_AAAI,19,2018,Dothan Soil,0
018_AAAI,20,2018,Dothan Soil,0
018_AAAI,21,2018,Dothan Soil,0
018_AAAI,22,2018,Dothan Soil,2.79
018_AAAI,23,2018,Dothan Soil,0
018_AAAI,24,2018,Dothan Soil,0
018_AAAI,25,2018,Dothan Soil,5.09
018_AAAI,26,2018,Dothan Soil,0
018_AAAI,27,2018,Dothan Soil,0
018_AAAI,28,2018,Dothan Soil,5.4
018_AAAI,29,2018,Dothan Soil,0
018_AAAI,30,2018,Dothan Soil,0
018_AAAI,31,2018,Dothan Soil,62.8
018_AAAI,32,2018,Dothan Soil,2.53
018_AAAI,33,2018,Dothan Soil,0
018_AAAI,34,2018,Dothan Soil,0
018_AAAI,35,2018,Dothan Soil,5.63
018_AAAI,36,2018,Dothan Soil,0
018_AAAI,37,2018,Dothan Soil,0
018_AAAI,38,2018,Dothan Soil,12.45
018_AAAI,39,2018,Dothan Soil,0.01
018_AAAI,40,2018,Dothan Soil,0
018_AAAK,1,2018,Dothan Soil,22.33
018_AAAK,2,2018,Dothan Soil,0.15
018_AAAK,3,2018,Dothan Soil,0
018_AAAK,4,2018,Dothan Soil,0
018_AAAK,5,2018,Dothan Soil,1.04
018_AAAK,6,2018,Dothan Soil,0
018_AAAK,7,2018,Dothan Soil,0
018_AAAK,8,2018,Dothan Soil,2.42
018_AAAK,9,2018,Dothan Soil,0.01
018_AAAK,10,2018,Dothan Soil,0
018_AAAK,11,2018,Dothan Soil,0
018_AAAK,12,2018,Dothan Soil,0.13
018_AAAK,13,2018,Dothan Soil,0
018_AAAK,14,2018,Dothan Soil,0
018_AAAK,15,2018,Dothan Soil,0.72
018_AAAK,16,2018,Dothan Soil,0
018_AAAK,17,2018,Dothan Soil,0
018_AAAK,18,2018,Dothan Soil,2.81
018_AAAK,19,2018,Dothan Soil,0
018_AAAK,20,2018,Dothan Soil,0
018_AAAK,21,2018,Dothan Soil,0
018_AAAK,22,2018,Dothan Soil,0.09
018_AAAK,23,2018,Dothan Soil,0
018_AAAK,24,2018,Dothan Soil,0
018_AAAK,25,2018,Dothan Soil,1
018_AAAK,26,2018,Dothan Soil,0
018_AAAK,27,2018,Dothan Soil,0
018_AAAK,28,2018,Dothan Soil,2.98
018_AAAK,29,2018,Dothan Soil,0
018_AAAK,30,2018,Dothan Soil,0
018_AAAK,31,2018,Dothan Soil,79.65
018_AAAK,32,2018,Dothan Soil,0.12
018_AAAK,33,2018,Dothan Soil,0
018_AAAK,34,2018,Dothan Soil,0
018_AAAK,35,2018,Dothan Soil,1.25
018_AAAK,36,2018,Dothan Soil,0
018_AAAK,37,2018,Dothan Soil,0
018_AAAK,38,2018,Dothan Soil,2.92
018_AAAK,39,2018,Dothan Soil,0
018_AAAK,40,2018,Dothan Soil,0
018_AAAL,1,2018,Dothan Soil,82.21
018_AAAL,2,2018,Dothan Soil,0.33
018_AAAL,3,2018,Dothan Soil,0
018_AAAL,4,2018,Dothan Soil,0
018_AAAL,5,2018,Dothan Soil,1.89
018_AAAL,6,2018,Dothan Soil,0
018_AAAL,7,2018,Dothan Soil,0
018_AAAL,8,2018,Dothan Soil,1.34
018_AAAL,9,2018,Dothan Soil,0
018_AAAL,10,2018,Dothan Soil,0
018_AAAL,11,2018,Dothan Soil,0
018_AAAL,12,2018,Dothan Soil,0.38
018_AAAL,13,2018,Dothan Soil,0
018_AAAL,14,2018,Dothan Soil,0
018_AAAL,15,2018,Dothan Soil,1.84
018_AAAL,16,2018,Dothan Soil,0
018_AAAL,17,2018,Dothan Soil,0
018_AAAL,18,2018,Dothan Soil,1.56
018_AAAL,19,2018,Dothan Soil,0
018_AAAL,20,2018,Dothan Soil,0
018_AAAL,21,2018,Dothan Soil,0
018_AAAL,22,2018,Dothan Soil,1.12
018_AAAL,23,2018,Dothan Soil,0
018_AAAL,24,2018,Dothan Soil,0
018_AAAL,25,2018,Dothan Soil,1.35
018_AAAL,26,2018,Dothan Soil,0
018_AAAL,27,2018,Dothan Soil,0
018_AAAL,28,2018,Dothan Soil,2.07
018_AAAL,29,2018,Dothan Soil,0
018_AAAL,30,2018,Dothan Soil,0
018_AAAL,31,2018,Dothan Soil,103.26
018_AAAL,32,2018,Dothan Soil,0.96
018_AAAL,33,2018,Dothan Soil,0
018_AAAL,34,2018,Dothan Soil,0
018_AAAL,35,2018,Dothan Soil,2.44
018_AAAL,36,2018,Dothan Soil,0
018_AAAL,37,2018,Dothan Soil,0
018_AAAL,38,2018,Dothan Soil,2.24
018_AAAL,39,2018,Dothan Soil,0
018_AAAL,40,2018,Dothan Soil,0
018_AAAM,1,2018,Dothan Soil,180.02
018_AAAM,2,2018,Dothan Soil,0.82
018_AAAM,3,2018,Dothan Soil,0
018_AAAM,4,2018,Dothan Soil,0
018_AAAM,5,2018,Dothan Soil,3.12
018_AAAM,6,2018,Dothan Soil,0
018_AAAM,7,2018,Dothan Soil,0
018_AAAM,8,2018,Dothan Soil,4.35
018_AAAM,9,2018,Dothan Soil,0
018_AAAM,10,2018,Dothan Soil,0
018_AAAM,11,2018,Dothan Soil,0
018_AAAM,12,2018,Dothan Soil,1
018_AAAM,13,2018,Dothan Soil,0
018_AAAM,14,2018,Dothan Soil,0
018_AAAM,15,2018,Dothan Soil,3.37
018_AAAM,16,2018,Dothan Soil,0
018_AAAM,17,2018,Dothan Soil,0
018_AAAM,18,2018,Dothan Soil,4.06
018_AAAM,19,2018,Dothan Soil,0
018_AAAM,20,2018,Dothan Soil,0
018_AAAM,21,2018,Dothan Soil,0
018_AAAM,22,2018,Dothan Soil,1.06
018_AAAM,23,2018,Dothan Soil,0
018_AAAM,24,2018,Dothan Soil,0
018_AAAM,25,2018,Dothan Soil,5.33
018_AAAM,26,2018,Dothan Soil,0
018_AAAM,27,2018,Dothan Soil,0
018_AAAM,28,2018,Dothan Soil,3.87
018_AAAM,29,2018,Dothan Soil,0
018_AAAM,30,2018,Dothan Soil,0
